"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630582420]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.30x","Female","Legs","Barbell"
"[382929,630582421]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582422]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Female","Legs","Barbell"
"[382929,630582423]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.05x","Female","Legs","Barbell"
"[382929,630582424]","Barbell Hack Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.40x","Female","Legs","Barbell"
"[382929,630582425]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582426]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582427]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582428]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582429]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.75x","Male","Legs","Barbell"
"[382929,630582430]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582431]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582432]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582433]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582434]","Pause Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","Legs","Barbell"
"[382929,630582435]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.25x","Male","Legs","Barbell"
"[382929,630582436]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","Legs","Barbell"
"[382929,630582437]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Male","Legs","Barbell"
"[382929,630582438]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.00x","Male","Legs","Barbell"
"[382929,630582439]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.00x","Male","Legs","Barbell"
"[382929,630582440]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.25x","Female","Legs","Barbell"
"[382929,630582441]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582442]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Female","Legs","Barbell"
"[382929,630582443]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Female","Legs","Barbell"
"[382929,630582444]","Sumo Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","Legs","Barbell"
"[382929,630582445]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582446]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582447]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582448]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.50x","Male","Legs","Barbell"
"[382929,630582449]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.25x","Male","Legs","Barbell"
"[382929,630582450]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582451]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582452]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582453]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582454]","Pin Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.75x","Female","Legs","Barbell"
"[382929,630582455]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.00x","Male","Legs","Barbell"
"[382929,630582456]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.25x","Male","Legs","Barbell"
"[382929,630582457]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Male","Legs","Barbell"
"[382929,630582458]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.75x","Male","Legs","Barbell"
"[382929,630582459]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.75x","Male","Legs","Barbell"
"[382929,630582460]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.30x","Female","Legs","Barbell"
"[382929,630582461]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Female","Legs","Barbell"
"[382929,630582462]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.80x","Female","Legs","Barbell"
"[382929,630582463]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.10x","Female","Legs","Barbell"
"[382929,630582464]","Walking Lunge","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.50x","Female","Legs","Barbell"
"[382929,630582465]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582466]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","Legs","Barbell"
"[382929,630582467]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","Legs","Barbell"
"[382929,630582468]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.25x","Male","Legs","Barbell"
"[382929,630582469]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.00x","Male","Legs","Barbell"
"[382929,630582470]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582471]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582472]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Female","Legs","Barbell"
"[382929,630582473]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.75x","Female","Legs","Barbell"
"[382929,630582474]","Half Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.25x","Female","Legs","Barbell"
"[382929,630582475]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","Legs","Barbell"
"[382929,630582476]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.00x","Male","Legs","Barbell"
"[382929,630582477]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.50x","Male","Legs","Barbell"
"[382929,630582478]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.00x","Male","Legs","Barbell"
"[382929,630582479]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.50x","Male","Legs","Barbell"
"[382929,630582480]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","Legs","Barbell"
"[382929,630582481]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","Legs","Barbell"
"[382929,630582482]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","Legs","Barbell"
"[382929,630582483]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","Legs","Barbell"
"[382929,630582484]","Jefferson Squat","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","Legs","Barbell"
"[382929,630582485]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Beginner","< 1","Male","Legs","Body Weight"
"[382929,630582486]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Novice","16","Male","Legs","Body Weight"
"[382929,630582487]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Intermediate","57","Male","Legs","Body Weight"
"[382929,630582488]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Advanced","113","Male","Legs","Body Weight"
"[382929,630582489]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Elite","178","Male","Legs","Body Weight"
"[382929,630582490]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Beginner","< 1","Female","Legs","Body Weight"
"[382929,630582491]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Novice","8","Female","Legs","Body Weight"
"[382929,630582492]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Intermediate","39","Female","Legs","Body Weight"
"[382929,630582493]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Advanced","81","Female","Legs","Body Weight"
"[382929,630582494]","Bodyweight Squat","https://static.strengthlevel.com/images/silhouettes/bodyweight-squat-256x256.png","Elite","131","Female","Legs","Body Weight"
"[382929,630582495]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Beginner","< 1","Male","Legs","Body Weight"
"[382929,630582496]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Novice","< 1","Male","Legs","Body Weight"
"[382929,630582497]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Intermediate","14","Male","Legs","Body Weight"
"[382929,630582498]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Advanced","33","Male","Legs","Body Weight"
"[382929,630582499]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Elite","54","Male","Legs","Body Weight"
"[382929,630582500]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Beginner","< 1","Female","Legs","Body Weight"
"[382929,630582501]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Novice","< 1","Female","Legs","Body Weight"
"[382929,630582502]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Intermediate","11","Female","Legs","Body Weight"
"[382929,630582503]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Advanced","26","Female","Legs","Body Weight"
"[382929,630582504]","Single Leg Squat","https://static.strengthlevel.com/images/silhouettes/single-leg-squat-256x256.png","Elite","42","Female","Legs","Body Weight"
"[382929,630582505]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Beginner","< 1","Male","Legs","Body Weight"
"[382929,630582506]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Novice","2","Male","Legs","Body Weight"
"[382929,630582507]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Intermediate","13","Male","Legs","Body Weight"
"[382929,630582508]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Advanced","28","Male","Legs","Body Weight"
"[382929,630582509]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Elite","44","Male","Legs","Body Weight"
"[382929,630582510]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Beginner","< 1","Female","Legs","Body Weight"
"[382929,630582511]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Novice","1","Female","Legs","Body Weight"
"[382929,630582512]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Intermediate","10","Female","Legs","Body Weight"
"[382929,630582513]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Advanced","22","Female","Legs","Body Weight"
"[382929,630582514]","Pistol Squat","https://static.strengthlevel.com/images/silhouettes/pistol-squat-256x256.png","Elite","34","Female","Legs","Body Weight"
"[382929,630582515]","Lunge","https://static.strengthlevel.com/images/silhouettes/lunge-256x256.png","Beginner","< 1","Male","Legs","Body Weight"
"[382929,630582516]","Lunge","https://static.strengthlevel.com/images/silhouettes/lunge-256x256.png","Novice","10","Male","Legs","Body Weight"
